"","Date","Tank","Cohort","Total Tenure","Tank Tenure","Total Feed Offered (g)","REQUIRED Feed(g)/Day","Feed Size 
1","% CP
1","% of Total
1","Total Feed (g) size 
1","Feed Size 
2","% CP
2","% of Total
2","Total Feed (g) size 
2","Feed Size 
3","% CP
3","% of Total
3","Total Feed (g) size 
3","Alkalinity Remaining g/L","Sodium bicarbonate (g)","Turbostart 10X                            (mL)","PROJECTED GROWTH/
FEED CURVE","Wt.(g)
increment
for Feed","FCR Expected","Manual Correction Factor","Daily Feed Required at 35% CP Feed(g)","400-600um","600-1000um","1.0-1.3mm","1.3-1.8mm","1.8-2.4mm","Grams of Increased Feed","Daily Feed Required at Offered 35%CP (g)","Total Tenure Feed Offered (g)","HISTORIC expected size (Wt g/ Shrimp)","% Difference
from
Growth Curve1","EXPECTED SIZE
(Wt g/ Shrimp)","Wt.(g) increment1","ADJUSTED EXPECTED SIZE (Wt g/ Shrimp)","Wt.(g) increment for Feed","AVERAGE SIZE Weight in Grams / Shrimp","% Difference                                                                  from                                                              Growth Curve1","ADFI Over Entire Tenure","ADG Over Entire Tenure","FEED:GAIN","Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts","Jumpers","Sump Dump","Total Daily MIA Assumed Loss - Actual Counted","Daily Mortality Assumption","Samples","Harvest","Termination","Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses","Harvest Weight in Pounds","Projected Growth 
(g)","Shrimp Count                                                                           /L","Shrimp Count                                                                           /m2","Shrimp Count                                                                              /m3","Biomass Kg/m2","Maximum Biomass Kg/m2 by Weight","Biomass 
Kg/m3","Shrimp Harvest Size Code","Back Flush Frequency","MBBR
(LPM)","MBBR
(GPM)","Standard
(LPM)","Standard
(GPM)","EN
(LPM)","EN
(GPM)","Tank Level (cm)","Initial Salinity (ppt)","Final Salinity (28-32 PPT)","Pump Pressure (PSI)","BioFilter Flow Rate (LPM)","BioFilter Flow Rate (LPM)_2","BioFilter Flow Rate (LPM)_3","pH 
(7.5-8.4)","D.O. 
(goal 4.5)","Temperature 
(28-30°C)","TSS","Turbidity","Mat? Y/N","Imhoff (15mL/L)","TAN NH4","Un-ionized NH3-N (0.4mg/L)","NO2-N (4.5mg/L)","ALK CaCO3
(75-200mg/L)","NO3-N 
(250mg/L)","28ppt Sea Water Added (cm)","Marine Mix (Pounds)","0 ppt RO Water Added (cm)","Amonium Chloride (NH4Cl)g","Sodium Nitrite (NANO2)g","FOS (C6H12O6)g","Sodium Carbonate (NaCO3)g","Sodium Bicarbonate (NaHCO3)g","Biowish","Turbo start","Water Exchange Percent","Monster","Molts-Harvest End (g)","Molts-Feed End (g)","Bead Filter 1 Assigned Flow Rate (LPM)","Bead Filter 2 Assigned Flow Rate (LPM)","Bead Filter 3 Assigned Flow Rate (LPM)","Recommended Back Flush Frequency (hours)","Recommended Sump Dump Frequency (minutes)","NOTES","Green Vibrio","Total Heterotroph","Yellow Vibrio"
"27",2018-12-07,"RTB3","Cohort1",44,11,3823,3445,"12-14",0.35,1,3445,NA,NA,0,0,NA,NA,NA,0,83.9663025111015,12.4,6871,2.55647319527775,NA,0.0294107319484899,1,3445,0,0,0,3445,0,164,3445,16310,2.55647319527775,NA,NA,NA,NA,0.165435788113196,NA,0,0.00898763626178062,-6.81818181818182e-05,-131.818665172782,40996.065766432,20,NA,225.976394598592,245.976394598592,NA,NA,NA,41002.0893718334,NA,1.91349639726447,0.9,245.558156964177,805.636997913967,0.469874648669855,1.99159326799606,1.54158349301134,353.747999398248,NA,118,31,59,16,40,11,40,28.7,"28.7","4.1-2.9",190,NA,NA,7.83,5.2,27.8,NA,NA,"n",NA,1.59,0.06,1.79,267,10.58,NA,NA,NA,NA,NA,NA,NA,19.7,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2018-12-07,"RTB4","Cohort1",44,11,3823,3445,"12-14",0.35,1,3445,NA,NA,0,0,NA,NA,NA,0,83.9663025111015,12.4,6871,2.55647319527775,NA,0.0294107319484899,1,3445,0,0,0,3445,0,164,3445,16135,2.55647319527775,NA,NA,NA,NA,0.165435788113196,NA,0,0.00889120239631087,-6.81818181818182e-05,-130.404301812559,40996.065766432,21,NA,224.976394598592,245.976394598592,NA,NA,NA,41002.0893718334,NA,1.95382939726447,0.9,245.558156964177,805.636997913967,0.479778745814691,2.00442161279862,1.5740772500482,346.445561386154,NA,118,31,59,16,40,11,40,28.9,"28.9","9.5-5.9",190,NA,NA,7.55,4.6,28.1,NA,NA,"n",NA,2.93,0.05,4.87,274,NA,NA,NA,NA,NA,NA,NA,NA,26.3,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2018-12-08,"RTB1","Cohort1",45,12,2389,2331,"12-14",0.35,1,2331,NA,NA,0,0,NA,NA,NA,0,121.487794239007,8.4,0,2.72926425758946,NA,0.0338836922971594,1,2331,0,0,0,2331,0,118,2331,10130,2.72926425758946,NA,NA,NA,NA,0.172791062311715,NA,0,0.00928366642424692,-6.66666666666667e-05,-139.254996363704,24080.8739726774,17,NA,149.05568669709,166.05568669709,NA,NA,NA,24085.6811794803,NA,1.98573145957618,0.5,144.247173016575,473.251879975641,0.286436149413942,2.01438221394709,0.939751146371202,340.879689005144,NA,80,21,40,11,27,7,40,28.7,"28.7","3.8-8.9",190,NA,NA,7.82,5.5,28,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2018-12-08,"RTB2","Cohort1",45,12,4054,3545,"12-14",0.35,1,3545,NA,NA,0,0,NA,NA,NA,0,80.5981255157779,12.8,0,2.72926425758946,NA,0.0310643121192441,1,3545,0,0,0,3545,0,155,3545,20365,2.72926425758946,NA,NA,NA,NA,0.172791062311715,NA,0,0,-6.81818181818182e-05,0,39939.1887541718,17,NA,382.272069975456,399.272069975456,NA,NA,NA,39959.8106781964,NA,2.12450945957618,0.8,239.316035185174,785.157595751884,0.508429180579169,2.05592767390309,1.66807473943297,318.612618709212,NA,121,32,61,16,41,11,40,28.2,"28.2","5.7-6.4",190,NA,NA,7.84,5.2,27.8,NA,NA,"n",NA,0.87,0.03,2.01,266,6.73,NA,NA,NA,NA,NA,NA,NA,19.7,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2018-12-08,"RTB3","Cohort1",45,12,4053,3617,"12-14",0.35,1,3617,NA,NA,0,0,NA,NA,NA,0,78.1730380791449,13,0,2.72926425758946,NA,0.0310643121192441,1,3617,0,0,0,3617,0,172,3617,20363,2.72926425758946,NA,NA,NA,NA,0.172791062311715,NA,0,0.0110379155329005,-6.66666666666667e-05,-165.568732993508,40750.0893718334,17,NA,227.500536231,244.500536231,NA,NA,NA,40757.5888356024,NA,2.08628745957618,0.9,244.093863266625,800.832884733022,0.509249965892663,2.04476248304436,1.67076760463472,324.449787243397,NA,124,33,62,17,42,11,40,28,"28","7.1-4.6",190,NA,NA,7.72,5.3,28,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2018-12-08,"RTB4","Cohort1",45,12,4053,3617,"12-14",0.35,1,3617,NA,NA,0,0,NA,NA,NA,0,78.1730380791449,13,0,2.72926425758946,NA,0.0310643121192441,1,3617,0,0,0,3617,0,172,3617,20188,2.72926425758946,NA,NA,NA,NA,0.172791062311715,NA,0,0.0109430554819131,-6.66666666666667e-05,-164.145832228696,40750.0893718334,17,NA,227.500536231,244.500536231,NA,NA,NA,40757.5888356024,NA,2.12662045957618,0.9,244.093863266625,800.832884733022,0.519095003679796,2.05653845980303,1.70306759737466,318.296346364955,NA,124,33,62,17,42,11,40,29.8,"29.8","10.6-6",122,NA,NA,7.68,4.7,28,NA,NA,"n",NA,2.35,0.06,4.48,258,17.64,NA,NA,NA,NA,NA,NA,NA,27.7,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40% water exchange",NA,NA,NA
"33",2018-12-09,"RTB1","Cohort1",46,13,2533,2456,"12-14",0.35,1,2456,NA,NA,0,0,NA,NA,NA,0,117.277572994852,8.8,0,2.90973760954872,NA,0.0359429818536847,1,2456,0,0,0,2456,0,125,2456,12663,2.90973760954872,NA,NA,NA,NA,0.180473351959263,NA,0,0.0114315871179756,-6.52173913043478e-05,-175.284335808959,23914.8182859803,14,NA,150.910608195549,164.910608195549,NA,NA,NA,23920.7705712847,NA,2.16620481153544,0.5,143.259536883082,470.01160394712,0.310329498094472,2.06788067148653,1.01814139794774,312.479927467368,NA,84,23,42,12,28,8,40,28.5,"28.5","6.6-6",190,NA,NA,7.79,5.3,28,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2018-12-09,"RTB2","Cohort1",46,13,4299,3707,"12-14",0.35,1,3707,NA,NA,0,0,NA,NA,NA,0,75.1416787833536,13.3,0,2.90973760954872,NA,0.0328108626854955,1,3707,0,0,0,3707,0,162,3707,24664,2.90973760954872,NA,NA,NA,NA,0.180473351959263,NA,0,0,-6.66666666666667e-05,0,39539.9166841964,13,NA,382.280547091911,395.280547091911,NA,NA,NA,39564.5301311045,NA,2.30498281153544,0.8,236.948732344886,777.39085414989,0.546162755270076,2.10607002992257,1.79187255666035,293.666190914956,NA,127,34,64,17,43,12,40,28.4,"28.4","8.6-9.8",190,NA,NA,7.68,5.5,28.1,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2018-12-09,"RTB3","Cohort1",46,13,4299,3797,"12-14",0.35,1,3797,NA,NA,0,0,NA,NA,NA,0,72.1103194875624,13.7,0,2.90973760954872,NA,0.0328108626854955,1,3797,0,0,0,3797,0,180,3797,24662,2.90973760954872,NA,NA,NA,NA,0.180473351959263,NA,0,0.0131565462320969,-6.52173913043478e-05,-201.733708892153,40505.5888356024,13,NA,230.033533013614,243.033533013614,NA,NA,NA,40514.5553025888,NA,2.26676081153544,0.8,242.638355331258,796.057596231163,0.550003115240309,2.09578639214869,1.8044721628619,298.617974575601,NA,130,35,65,18,44,12,40,29.1,"29.1","7.2-2.9",190,NA,NA,7.7,5.1,28,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2018-12-09,"RTB4","Cohort1",46,13,4298,3797,"12-14",0.35,1,3797,NA,NA,0,0,NA,NA,NA,0,72.1103194875624,13.7,0,2.90973760954872,NA,0.0328108626854955,1,3797,0,0,0,3797,0,180,3797,24486,2.90973760954872,NA,NA,NA,NA,0.180473351959263,NA,0,0.0130626547335628,-6.52173913043478e-05,-200.294039247963,40505.5888356024,13,NA,230.033533013614,243.033533013614,NA,NA,NA,40514.5553025888,NA,2.30709381153544,0.8,242.638355331258,796.057596231163,0.559789448025884,2.10663301497107,1.8365795538907,293.397485183996,NA,130,35,65,18,44,12,40,28.2,"28.2","10.7-6.0",126,NA,NA,7.46,4.6,28,NA,NA,"n",NA,0.5,0.01,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2018-12-10,"RTB1","Cohort1",47,14,2686,2587,"12-14",0.35,1,2587,NA,NA,0,0,NA,NA,NA,0,112.865261130978,8.9,0,3.09823480570957,NA,0.0381274252287616,1,2587,0,0,0,2587,0,131,2587,15349,3.09823480570957,NA,NA,NA,NA,0.188497196160844,NA,0,0.0136557369652504,-6.38297872340425e-05,-213.939879122256,23749.9076777847,18,32,113.773425869084,163.773425869084,NA,NA,NA,23756.9971454157,NA,2.35470200769629,0.5,142.278711241457,466.793672052023,0.335023967012698,2.11919472282295,1.09915999676082,287.465471289209,NA,89,24,45,12,30,8,40,29.8,"29.8","6.7-5.9",190,NA,NA,7.7,5.4,28.1,NA,NA,"n",NA,0.07,0,0.57,201,29.78,NA,NA,NA,NA,NA,NA,NA,13.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2018-12-10,"RTB2","Cohort1",47,14,4558,3876,"12-14",0.35,1,3876,NA,NA,0,0,NA,NA,NA,0,69.4494596612567,13.3,0,3.09823480570957,NA,0.0346556107868721,1,3876,0,0,0,3876,0,169,3876,29222,3.09823480570957,NA,NA,NA,NA,0.188497196160844,NA,0,0,-6.52173913043478e-05,0,39144.6361371045,18,40,333.328927462633,391.328927462633,NA,NA,NA,39173.2012036419,NA,2.49348000769629,0.8,234.605095431093,769.70175666369,0.584983115161109,2.15441278684559,1.91923594212962,271.466191948112,NA,132,35,66,18,44,12,40,28.5,"28.5","8.7-6.5",190,NA,NA,7.63,5.1,28,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2018-12-10,"RTB3","Cohort1",47,14,4557,3987,"12-14",0.35,1,3987,NA,NA,0,0,NA,NA,NA,0,65.7107831964475,13.7,0,3.09823480570957,NA,0.0346556107868721,1,3987,0,0,0,3987,0,190,3987,29219,3.09823480570957,NA,NA,NA,NA,0.188497196160844,NA,0,0.0153480265053548,-6.38297872340425e-05,-240.452415250559,40262.5553025888,18,40,183.575331815533,241.575331815533,NA,NA,NA,40272.9799707733,NA,2.45525800769629,0.8,241.191580443504,791.310959460315,0.592187559272836,2.14491258806307,1.94287256979277,275.692216567975,NA,136,36,68,18,46,12,40,30.5,"30.5","7.5-2.6",190,NA,NA,7.65,5.1,28,NA,NA,"n",NA,2.06,0.06,4.36,252,22.46,NA,NA,NA,NA,NA,NA,NA,23.4,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2018-12-10,"RTB4","Cohort1",47,14,4557,3987,"12-14",0.35,1,3987,NA,NA,0,0,NA,NA,NA,0,65.7107831964475,13.7,0,3.09823480570957,NA,0.0346556107868721,1,3987,0,0,0,3987,0,190,3987,29043,3.09823480570957,NA,NA,NA,NA,0.188497196160844,NA,0,0.0152555780072905,-6.38297872340425e-05,-239.004055447551,40262.5553025888,18,40,183.575331815533,241.575331815533,NA,NA,NA,40272.9799707733,NA,2.49559100769629,0.8,241.191580443504,791.310959460315,0.601915539286864,2.15493323046064,1.97478851472068,271.236560919055,NA,136,36,68,18,46,12,38,28.3,"28.3","10.8-6",114,NA,NA,7.47,4.6,28,NA,NA,"n",NA,1.62,0.03,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2018-12-11,"RTB1","Cohort1",48,15,2842,2726,"12-14",0.35,1,2726,NA,NA,0,0,NA,NA,NA,0,108.183495107478,8.9,0,3.29511258613955,NA,0.040444628675842,1,2726,0,0,0,2726,0,139,2726,18191,3.29511258613955,NA,NA,NA,NA,0.196877780429988,NA,0,0.0159570795730359,-6.25e-05,-255.313273168574,23586.1342519157,12,NA,150.644085267647,162.644085267647,NA,NA,NA,23594.353060148,NA,2.55157978812627,0.5,141.304649128249,463.597930210791,0.360550086683916,2.16857830564119,1.18290710854303,265.284873919279,NA,93,25,47,13,31,9,38,28.7,"28.7","6.8-5.9",190,NA,NA,7.74,5.2,28.1,NA,NA,"n",NA,0.11,0,0.63,211,NA,NA,NA,NA,NA,NA,NA,NA,14.6,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2018-12-11,"RTB2","Cohort1",48,15,4828,4053,"12-14",0.35,1,4053,NA,NA,0,0,NA,NA,NA,0,63.4877863795339,13.2,0,3.29511258613955,NA,0.0366040774521327,1,4053,0,0,0,4053,0,177,4053,34050,3.29511258613955,NA,NA,NA,NA,0.196877780429988,NA,0,0,-6.38297872340425e-05,0,38753.3072096418,12,NA,375.41681217479,387.41681217479,NA,NA,NA,38785.7843914671,NA,2.69035778812627,0.8,232.284887855526,762.08952708506,0.624929457106154,2.20114962777713,2.05029349444276,251.600558622907,NA,138,37,69,19,46,13,40,29.8,"29.8","8.6-6.5",190,NA,NA,7.56,5,28,NA,NA,"n",NA,1.27,0.02,3.41,249,18.17,NA,NA,NA,NA,NA,NA,NA,23.4,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2018-12-11,"RTB3","Cohort1",48,15,4828,4186,"12-14",0.35,1,4186,NA,NA,0,0,NA,NA,NA,0,59.0081109757535,13.6,0,3.29511258613955,NA,0.0366040774521327,1,4186,0,0,0,4186,0,199,4186,34047,3.29511258613955,NA,NA,NA,NA,0.196877780429988,NA,0,0.0176171754293596,-6.25e-05,-281.874806869754,40020.9799707733,12,NA,228.12587982464,240.12587982464,NA,NA,NA,40032.8540909486,NA,2.65213578812627,0.8,239.753486205076,786.592802510092,0.635858801092521,2.19234964300082,2.08615092221956,255.226570758009,NA,143,38,72,19,48,13,39,29.5,"29.5","7-3",190,NA,NA,7.58,4.9,28.1,NA,NA,"n",NA,1.84,0.03,5.23,260,NA,NA,NA,NA,NA,NA,NA,NA,24.8,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2018-12-11,"RTB4","Cohort1",48,15,4828,4186,"12-14",0.35,1,4186,NA,NA,0,0,NA,NA,NA,0,59.0081109757535,13.6,0,3.29511258613955,NA,0.0366040774521327,1,4186,0,0,0,4186,0,199,4186,33871,3.29511258613955,NA,NA,NA,NA,0.196877780429988,NA,0,0.017526106528265,-6.25e-05,-280.417704452241,40020.9799707733,13,NA,227.12587982464,240.12587982464,NA,NA,NA,40032.8540909486,NA,2.69246878812627,0.8,239.753486205076,786.592802510092,0.645528778451631,2.20163200076395,2.1178765697232,251.403294022628,NA,143,38,72,19,48,13,37,29.7,"29.7","10.9-5.9",122,NA,NA,7.48,4.6,28.1,NA,NA,"n",NA,2.08,0.04,7.44,251,32.05,NA,NA,NA,NA,NA,1000,NA,21.7,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2018-12-12,"RTB1","Cohort1",49,16,3014,2871,"12-14",0.35,1,2871,NA,NA,0,0,NA,NA,NA,0,103.299638464259,8.9,0,3.50074355156762,NA,0.0429026607202626,1,2871,0,0,0,2871,0,145,2871,21205,3.50074355156762,NA,NA,NA,NA,0.205630965428069,2.48177777,0.70892875568925,0.0183478605446193,0.0505873014285714,0.362696962013801,23423.490166648,14,NA,147.522532316663,161.522532316663,7,NA,NA,23425.8305278313,NA,2.75721075355434,0.5,140.295381476854,460.286684635347,0.38682393448199,2.21624503689918,1.26910739659446,245.500102418891,NA,98,26,49,13,33,9,36,30.1,"30.1","6.7-4.6",190,NA,NA,7.49,5,28,NA,NA,"n",NA,0.12,0,0.63,NA,14.71,NA,NA,NA,NA,NA,NA,NA,15.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2018-12-12,"RTB2","Cohort1",49,16,5119,4238,"12-14",0.35,1,4238,NA,NA,0,0,NA,NA,NA,0,57.2566589381853,13.1,0,3.50074355156762,NA,0.0386620941227006,1,4238,0,0,0,4238,0,185,4238,39169,3.50074355156762,NA,NA,NA,NA,0.205630965428069,2.427222,0.530651315597991,0.83085823851951,0.050504625,16.4511317234711,38365.890397467,14,NA,369.543806303478,383.543806303478,9,NA,NA,38393.2405851636,NA,2.89598875355434,0.8,229.933975131801,754.376558831367,0.665886206041739,2.24644585351097,2.18466603032067,233.735549406842,NA,145,39,73,20,49,13,39,28.5,"28.5","8.5-6.5",190,NA,NA,7.48,4.7,28.1,NA,NA,"n",NA,1.5,0.03,4.53,257,NA,NA,NA,NA,NA,NA,NA,NA,24.8,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2018-12-12,"RTB3","Cohort1",49,16,4847,4394,"12-14",0.35,1,4394,NA,NA,0,0,NA,NA,NA,0,52.0023028254804,13.6,0,3.50074355156762,NA,0.0386620941227006,1,4394,0,0,0,4394,0,208,4394,38894,3.50074355156762,NA,NA,NA,NA,0.205630965428069,2.411,0.688710830852023,0.0198334749079229,0.0491428571428571,0.403588152196105,39780.8540909486,14,NA,224.685124545692,238.685124545692,5,NA,NA,39789.1689664029,NA,2.85776675355434,0.8,238.294075941361,781.804711093703,0.680988887794175,2.23827488560896,2.23421551113574,236.86171082583,NA,150,40,75,20,50,14,38,30.2,"30.2","7-2.6",190,NA,NA,7.57,4.7,28.1,NA,NA,"n",NA,1.88,0.03,6.14,NA,28.18,NA,NA,NA,NA,NA,NA,NA,24.9,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2018-12-12,"RTB4","Cohort1",49,16,4847,4394,"12-14",0.35,1,4394,NA,NA,0,0,NA,NA,NA,0,52.0023028254804,13.6,0,3.50074355156762,NA,0.0386620941227006,1,4394,0,0,0,4394,0,208,4394,38718,3.50074355156762,NA,NA,NA,NA,0.205630965428069,2.564778,0.73263807023268,0.0197437260627593,0.0522811836734694,0.377644970436628,39780.8540909486,15,NA,223.685124545692,238.685124545692,10,NA,NA,39784.1689664029,NA,2.89809975355434,0.8,238.264131350643,781.706467685836,0.690513220348138,2.24689398786579,2.26546332135216,233.565294485771,NA,150,40,75,20,50,14,40,29.7,"29.7","9.3-10.5",180,NA,NA,7.5,4.5,28.1,NA,NA,"n",NA,1.4,0.02,7.54,251,NA,NA,NA,NA,NA,NA,1000,NA,22.8,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2018-12-13,"RTB1","Cohort1",50,17,2839,3024,"12-14",0.35,0.7,2116.8,"Feed 5",0.35,0.3,907.2,NA,NA,NA,0,98.1463276614139,8.8,0,3.715516868549,NA,0.04551008025393,1,3024,0,0,0,2116.8,907.2,153,3024,24044,3.715516868549,NA,NA,NA,NA,0.214773316981378,NA,0,0.0205298184249549,-6e-05,-342.163640415915,23254.9676343314,18,NA,142.36044306444,160.36044306444,NA,NA,NA,23265.4700847669,0,2.69655108698138,0.5,139.334995909871,457.135813352594,0.375723934675307,2.20256375248664,1.23269007439405,251.022695492783,NA,103,28,52,14,35,10,40,29.4,"29.4","6.8-4.7",190,NA,NA,7.45,5,28.1,NA,NA,"n",NA,0.18,0,0.81,208,NA,NA,NA,NA,NA,NA,NA,NA,16.4,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2018-12-13,"RTB2","Cohort1",50,17,3799,4430,"12-14",0.35,1,4430,NA,NA,0,0,NA,NA,NA,0,50.7897591071639,12.9,0,3.715516868549,NA,0.0408358201052127,1,4430,0,0,0,4430,0,192,4430,42968,3.715516868549,NA,NA,NA,NA,0.214773316981378,NA,0,0,-6.12244897959184e-05,0,37973.3465911636,18,NA,361.619545871862,379.619545871862,NA,NA,NA,38013.6210392917,0,2.64199531698138,0.8,227.660464745866,746.917535255467,0.601477881720383,2.18999367664598,1.97335263031622,256.206177973642,NA,151,40,76,20,51,14,38,29.7,"29.7","8.6-6.5",190,NA,NA,7.51,4.7,28.1,NA,NA,"n",NA,1.24,0.02,5.39,NA,14.04,NA,NA,NA,NA,NA,NA,NA,26.3,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2018-12-13,"RTB3","Cohort1",50,17,3577,4613,"12-14",0.35,1,4613,NA,NA,0,0,NA,NA,NA,0,44.6259952057217,13.4,0,3.715516868549,NA,0.0408358201052127,1,4613,0,0,0,4613,0,219,4613,42471,3.715516868549,NA,NA,NA,NA,0.214773316981378,NA,0,0.0213524827309645,-6e-05,-355.874712182742,39537.1689664029,18,NA,219.223013798418,237.223013798418,NA,NA,NA,39551.9459526045,0,2.62577331698138,0.8,236.873366729946,777.14359163368,0.621975765863036,2.18620590150628,2.04060290637479,257.789017052785,NA,157,42,79,21,53,14,40,29.5,"29.5","7-7.9",190,NA,NA,7.44,4.6,28.1,NA,NA,"n",NA,1.79,0.03,7.33,249,NA,NA,NA,NA,NA,NA,NA,NA,26.3,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40% water exchange",NA,NA,NA
"52",2018-12-13,"RTB4","Cohort1",50,17,5109,4612,"12-14",0.35,0.7,3228.4,"Feed 5",0.35,0.3,1383.6,NA,NA,NA,0,44.6596769756749,13.4,0,3.715516868549,NA,0.0408358201052127,1,4612,0,0,0,3228.4,1383.6,218,4612,43827,3.715516868549,NA,NA,NA,NA,0.214773316981378,NA,0,0.0220342177167946,-6e-05,-367.236961946576,39532.1689664029,19,NA,218.193013798418,237.193013798418,NA,NA,NA,39546.9759526045,0,2.77955131698138,0.8,236.843601806772,777.04593768626,0.658318945320626,2.22120805351305,2.15983905945087,243.526902436605,NA,157,42,79,21,53,14,40,29.5,"29.5","9.5-10.3",180,NA,NA,7.43,4.6,28.1,NA,NA,"n",NA,1.52,0.03,7.75,250,33.4,NA,NA,NA,NA,NA,1000,NA,24.1,12.7,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40% water exchange",NA,NA,NA
"53",2018-12-14,"RTB1","Cohort1",51,18,2896,3185,"12-14",0.35,0.7,2229.5,"Feed 5",0.35,0.3,955.5,NA,NA,NA,0,92.7235626989429,8.7,0,3.93983900598174,NA,0.0482759663374665,1,3185,0,0,0,2229.5,955.5,161,3185,26940,3.93983900598174,NA,NA,NA,NA,0.224322137432745,NA,0,0.0227149442830362,-5.88235294117647e-05,-386.154052811616,23094.6071912669,22,NA,137.254637539179,159.254637539179,NA,NA,NA,23106.2154472277,0,2.92087322441412,0.5,138.381232921661,454.006669690489,0.404194038002294,2.25170781193388,1.32609592520437,231.744232077663,NA,109,29,55,15,37,10,40,29.4,"29.4","6.8-0",174,NA,NA,7.5,5.1,28,NA,NA,"n",NA,0.14,0,0.83,201,35.75,NA,NA,NA,NA,NA,NA,NA,17.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2018-12-14,"RTB2","Cohort1",51,18,5370,4633,"12-14",0.35,0.7,3243.1,"Feed 5",0.35,0.3,1389.9,NA,NA,NA,0,43.9523598066569,12.7,0,3.93983900598174,NA,0.0431317610053144,1,4633,0,0,0,3243.1,1389.9,203,4633,48338,3.93983900598174,NA,NA,NA,NA,0.224322137432745,NA,0,0,-6e-05,0,37593.7270452917,22,NA,353.824489271781,375.824489271781,NA,NA,NA,37637.7965500199,0,2.86631745441412,0.8,225.40968264326,739.533079538255,0.646095707754324,2.24011227470012,2.11973657399713,236.155113016404,NA,158,42,79,21,53,14,40,28.6,"28.6","0-6.5",190,NA,NA,7.41,4.6,28.2,NA,NA,"n",NA,1.05,0.02,6.52,245,NA,NA,NA,NA,NA,NA,NA,NA,27.9,12.7,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40% water exchangr",NA,NA,NA
